inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf50-57,713.0,1681.738,3000,9430.738,7.025285797147192,1.2543086132397483
ruf50-466,884.0,1132.331,3000,4264.331,6.4343927492988255,1.6605471064834647
ruf50-809,481.0,2184.622,3000,16197.622,7.388457094027237,1.0726199788816178
ruf50-212,987.0,605.421,3000,956.421,5.802908812660938,1.3883943723755898
ruf50-605,994.0,430.581,3000,592.581,5.47215493731497,1.2285622644256122
ruf50-382,999.0,487.698,3000,514.698,5.702300887916824,1.0947453927567468
ruf50-216,661.0,1599.101,3000,10752.101,6.807097334234396,1.7204853554372204
ruf50-980,809.0,1179.001,3000,6336.001,6.432676644930562,1.6742226087896341
ruf50-52,992.0,470.467,3000,686.467,5.467606001582607,1.4689089183113024
ruf50-686,841.0,990.365,3000,5283.365,5.9875069145601785,2.267371506238929
ruf50-946,807.0,1293.69,3000,6504.69,6.5632357564150325,1.7171127550609129
ruf50-443,908.0,1143.666,3000,3627.666,6.589837648285011,1.201855661436256
ruf50-553,916.0,977.072,3000,3245.072,6.2928654199509175,1.4881012234500457
ruf50-907,667.0,1680.505,3000,10671.505,6.915431605462453,1.6168316368719489
ruf50-202,276.0,2497.772,3000,22045.772,7.603375795193625,0.8490809385901111
ruf50-304,999.0,298.527,3000,325.527,4.955288386828465,1.3874935109843634
ruf50-747,905.0,939.909,3000,3504.909,6.016188246347657,2.1604573433252354
ruf50-473,964.0,608.045,3000,1580.045,5.68707824816989,1.5567811966748308
ruf50-772,996.0,329.48,3000,437.48,5.0773542692092235,1.4648276460830723
ruf50-456,771.0,1237.67,3000,7420.67,6.417301470052108,1.9112918035017206
ruf50-244,753.0,1544.718,3000,8213.718,6.900157378961145,1.2729224706927955
ruf50-265,1000.0,370.714,3000,370.714,5.418615122073061,1.0541621522839415
ruf50-603,1000.0,232.168,3000,232.168,4.834978487804065,1.184036388051207
ruf50-184,803.0,1352.782,3000,6671.782,6.6348111109685375,1.6168990835275305
ruf50-191,864.0,1225.152,3000,4897.152,6.566677157401334,1.4883510766954975
ruf50-179,850.0,1096.926,3000,5146.926,6.351693800086533,1.6580445146511236
ruf50-849,928.0,923.555,3000,2867.555,6.272893588398718,1.359242985745355
ruf50-288,930.0,860.001,3000,2750.001,6.069649752133529,1.6905684144004887
ruf50-840,999.0,198.491,3000,225.491,4.734119247321421,0.9753785237321108
ruf50-928,849.0,1367.64,3000,5444.64,6.844917976413704,0.9924875747677198
