inst,succ,steps,max_iter,awg fined,mu,sig^2
ruf75-100,1000.0,457.113,3000,457.113,5.831831415202487,0.6003245309013928
ruf75-957,1000.0,339.144,3000,339.144,5.493812999309564,0.641180875500304
ruf75-126,921.0,1159.067,3000,3292.067,6.7412401994545466,0.7425764280427226
ruf75-992,962.0,772.811,3000,1798.811,6.2186979266035936,0.9140483519567535
ruf75-32,1000.0,241.296,3000,241.296,5.243906627756667,0.4815712840992455
ruf75-981,999.0,587.784,3000,614.784,6.132333369499062,0.5213328835741965
ruf75-532,694.0,1615.748,3000,9877.748,6.999101784932865,1.0403754939870606
ruf75-193,728.0,1852.154,3000,9196.154,7.3240810457321786,0.5081532139276536
ruf75-504,1000.0,470.679,3000,470.679,5.877569880444842,0.5858598487914704
ruf75-823,482.0,2075.332,3000,16061.332,7.3288897927891385,0.9396074286925244
ruf75-148,997.0,452.332,3000,533.332,5.7664620820270756,0.7105661560581996
ruf75-965,1000.0,262.189,3000,262.189,5.33881031205129,0.45708246689704696
ruf75-791,1000.0,372.142,3000,372.142,5.647857755493312,0.5721572461584162
ruf75-663,500.0,2070.074,3000,15570.074,7.36188632945735,0.8144880816537732
ruf75-389,925.0,1123.853,3000,3148.853,6.667140409457241,0.8312682809826518
ruf75-158,1000.0,366.023,3000,366.023,5.6372183711125885,0.5328381939438263
ruf75-11,811.0,1528.823,3000,6631.823,7.016174292427053,0.821680300769057
ruf75-365,998.0,445.972,3000,499.972,5.788133408234136,0.6309980193190359
ruf75-900,1000.0,176.049,3000,176.049,4.9392956827736505,0.4437484053479445
ruf75-882,383.0,2329.412,3000,18988.412,7.523612122768107,0.7683292539586207
ruf75-837,998.0,344.398,3000,398.398,5.43791129005315,0.7852653628260317
ruf75-576,954.0,892.39,3000,2134.39,6.413303464537625,0.8437993332673941
ruf75-336,898.0,869.448,3000,3623.448,6.068932187361096,1.5348614657954671
ruf75-270,982.0,762.863,3000,1248.863,6.252280284449309,0.8467115260853856
ruf75-644,999.0,517.391,3000,544.391,5.93238310006444,0.6545539308535054
ruf75-459,689.0,1755.648,3000,10152.648,7.149881241676301,0.8911662830457888
ruf75-194,653.0,1752.81,3000,11121.81,7.114121040923897,0.9932973497769547
ruf75-48,979.0,757.094,3000,1324.094,6.26393382986574,0.7869095167157516
ruf75-316,443.0,2239.579,3000,17278.579,7.49040200891925,0.6994075320468531
ruf75-439,999.0,479.314,3000,506.314,5.859000842356509,0.6422533386258604
ruf75-200,995.0,683.203,3000,818.203,6.179579011518434,0.7858825402502139
